customer_id,age,gender,region,education,income_bracket,tenure_months,num_products,monthly_spend,payment_delay_days,support_tickets_6mo,login_frequency_monthly,last_interaction_days,satisfaction_score,contract_type,has_loyalty_program,referral_count,treatment,offer_type,uplift_segment,churn
CUST00416,31,Male,North,Master,Mid,1,3,18.47,2.0,3,10,2,4.0,Two Year,1,0,0,None,Sleeping Dog,1
CUST00754,52,Male,North,Bachelor,High,31,2,39.08,1.0,0,15,7,4.0,Month-to-Month,1,1,0,None,Lost Cause,1
CUST00436,40,Male,East,,Mid,11,3,40.87,0.0,3,13,6,4.0,One Year,0,1,0,None,Lost Cause,0
CUST01564,50,Male,North,High School,Upper-Mid,5,2,202.84,,2,9,35,2.0,One Year,1,0,0,None,Persuadable,1
CUST01935,71,Female,South,Master,Upper-Mid,3,1,78.46,0.0,4,5,8,4.0,Two Year,0,0,0,None,Persuadable,0
CUST00787,50,Male,South,High School,Upper-Mid,39,2,59.1,0.0,3,6,31,4.0,Month-to-Month,0,1,1,Free Upgrade,Sleeping Dog,1
CUST01713,18,Female,East,Bachelor,,19,2,187.66,,0,3,27,4.0,Month-to-Month,0,0,1,Loyalty Bonus,Persuadable,0
CUST00552,38,Female,East,High School,Low,4,2,183.21,1.0,0,3,7,5.0,One Year,1,2,0,None,Persuadable,0
CUST02930,51,Male,Central,Bachelor,Low,11,1,94.57,5.0,4,10,16,1.0,One Year,0,0,0,None,Lost Cause,1
CUST03237,52,Female,Central,High School,Lower-Mid,30,1,136.46,1.0,0,12,2,4.0,Month-to-Month,1,0,1,Discount,Sleeping Dog,0
CUST00602,28,Female,Central,Master,Upper-Mid,23,2,90.47,0.0,0,6,1,1.0,Month-to-Month,1,0,0,None,Sure Thing,1
CUST01965,46,Female,North,PhD,Lower-Mid,37,2,41.24,0.0,1,6,50,4.0,Two Year,0,2,1,Loyalty Bonus,Persuadable,0
CUST01014,31,Male,East,Diploma,Upper-Mid,8,3,33.46,3.0,1,5,2,1.0,One Year,1,1,1,Free Upgrade,Persuadable,0
CUST02884,45,Female,East,,Lower-Mid,11,2,90.36,0.0,5,6,19,5.0,Month-to-Month,1,0,0,None,Lost Cause,1
CUST01428,26,Male,North,Bachelor,Mid,120,4,60.54,30.0,1,3,24,3.0,Two Year,1,1,0,None,Persuadable,0
CUST02013,30,Male,East,Master,Low,19,2,53.26,0.0,2,6,48,3.0,Two Year,1,0,1,Free Upgrade,Lost Cause,0
CUST01387,55,Female,East,High School,High,78,1,39.78,2.0,0,10,1,4.0,Month-to-Month,1,0,0,None,Lost Cause,0
CUST01296,38,Male,North,Diploma,Low,17,1,151.25,1.0,0,6,52,3.0,One Year,1,1,1,Free Upgrade,Sleeping Dog,1
CUST00467,47,Male,East,Bachelor,Upper-Mid,71,2,117.43,3.0,2,11,60,3.0,Month-to-Month,0,2,0,None,Persuadable,1
CUST01500,47,Female,South,Bachelor,Upper-Mid,7,2,68.46,10.0,3,7,15,4.0,Month-to-Month,0,0,0,None,Sleeping Dog,1
CUST03016,52,Male,West,High School,Mid,36,4,44.22,0.0,0,5,18,2.0,Month-to-Month,0,2,0,None,Sleeping Dog,1
CUST03441,41,Female,West,High School,Upper-Mid,32,3,189.62,10.0,0,9,8,3.0,Month-to-Month,0,1,1,Discount,Persuadable,0
CUST00278,32,Female,East,Bachelor,Low,46,2,33.55,5.0,1,9,2,4.0,One Year,1,0,0,None,Sure Thing,0
CUST01070,44,Male,South,PhD,Lower-Mid,1,1,21.91,10.0,2,7,1,4.0,Month-to-Month,1,1,1,Discount,Sure Thing,1
CUST01549,49,Male,Central,Diploma,Mid,11,1,136.51,7.0,0,9,46,4.0,Month-to-Month,1,1,1,Discount,Sleeping Dog,0
CUST01025,60,Female,South,High School,Mid,11,1,37.0,7.0,1,9,25,4.0,Month-to-Month,1,0,1,Free Upgrade,Persuadable,0
CUST01466,47,Female,South,Diploma,Upper-Mid,3,2,65.2,7.0,0,11,36,4.0,One Year,1,1,0,None,Persuadable,0
CUST00941,24,Female,North,High School,Lower-Mid,42,1,86.87,15.0,1,7,26,1.0,One Year,1,1,0,None,Sleeping Dog,1
CUST03091,18,Female,North,Bachelor,Mid,25,2,93.2,0.0,2,6,10,2.0,One Year,0,0,0,None,Sleeping Dog,1
CUST01467,60,Male,East,High School,Mid,3,2,54.72,2.0,3,6,88,3.0,Month-to-Month,0,0,0,None,Sleeping Dog,1
CUST01324,45,Male,North,Diploma,Upper-Mid,10,2,218.68,10.0,1,9,59,2.0,Two Year,1,0,0,None,Sleeping Dog,0
CUST02676,18,Female,West,Bachelor,Mid,1,1,99.92,30.0,2,12,48,5.0,Month-to-Month,1,0,1,Free Upgrade,Sleeping Dog,1
CUST01400,32,Female,North,Bachelor,High,4,4,96.79,5.0,2,8,4,5.0,Month-to-Month,0,0,1,Loyalty Bonus,Sure Thing,0
CUST02968,33,Male,West,Master,Low,21,1,180.01,5.0,1,10,20,5.0,Month-to-Month,0,0,1,Free Upgrade,Sleeping Dog,1
CUST01450,40,Male,Central,High School,Lower-Mid,21,1,42.15,0.0,2,8,15,3.0,One Year,1,1,1,Discount,Sleeping Dog,1
CUST00907,23,Male,South,Diploma,Lower-Mid,45,2,42.45,15.0,4,7,7,4.0,One Year,1,1,1,Discount,Sure Thing,0
CUST03139,45,Male,South,Diploma,Low,109,3,98.85,10.0,0,4,4,3.0,One Year,0,1,0,None,Persuadable,0
CUST02612,26,Male,Central,High School,Mid,39,2,90.23,1.0,2,10,20,5.0,Month-to-Month,0,0,0,None,Sleeping Dog,1
CUST01896,35,Female,Central,Diploma,Low,29,1,139.63,3.0,3,8,6,4.0,One Year,0,0,0,None,Persuadable,0
CUST00389,51,Female,North,Master,Lower-Mid,31,2,76.08,,3,13,2,4.0,One Year,0,0,1,Discount,Persuadable,0
CUST02071,51,Female,North,Bachelor,Mid,29,2,26.89,15.0,2,9,31,3.0,Month-to-Month,1,0,1,Free Upgrade,Sure Thing,1
CUST02763,50,Female,West,Bachelor,Mid,35,3,52.58,,1,10,20,4.0,Two Year,1,1,1,Personal Outreach,Sleeping Dog,0
CUST02173,36,Female,South,,,49,1,64.68,30.0,2,9,72,4.0,Month-to-Month,1,0,0,None,Sleeping Dog,1
CUST00881,70,Male,East,Bachelor,Upper-Mid,1,2,43.08,7.0,3,12,30,3.0,Two Year,1,1,0,None,Sleeping Dog,0
CUST03209,50,Male,North,Master,Low,6,1,90.22,10.0,2,9,26,5.0,One Year,1,0,1,Free Upgrade,Lost Cause,0
CUST00051,43,Male,West,Diploma,Upper-Mid,5,3,37.3,5.0,0,6,6,3.0,One Year,1,0,0,None,Sure Thing,0
CUST01888,45,Male,North,Bachelor,,64,3,101.92,15.0,1,6,5,5.0,Month-to-Month,1,2,1,Loyalty Bonus,Sleeping Dog,0
CUST01703,47,Female,East,Master,Lower-Mid,41,1,144.62,30.0,0,8,26,3.0,Month-to-Month,1,1,0,None,Sure Thing,1
CUST03490,20,Male,South,Diploma,,9,1,41.04,0.0,1,9,19,5.0,Two Year,1,0,1,Loyalty Bonus,Lost Cause,0
CUST00134,45,Female,East,Master,High,19,1,37.5,7.0,5,6,9,2.0,Two Year,0,0,1,Discount,Sure Thing,0
CUST01106,27,Female,South,Bachelor,Upper-Mid,23,1,148.86,30.0,1,9,12,3.0,Month-to-Month,0,0,0,None,Persuadable,1
CUST00704,23,Female,East,,Upper-Mid,60,1,1775.136862550936,,1,6,51,3.0,Month-to-Month,1,0,1,Discount,Lost Cause,1
CUST00483,20,Female,West,Diploma,Mid,19,2,72.58,7.0,1,9,19,5.0,Month-to-Month,1,1,0,None,Sure Thing,1
CUST01146,40,Male,East,Master,Lower-Mid,18,3,68.25,,4,5,3,3.0,Month-to-Month,1,0,1,Personal Outreach,Sure Thing,1
CUST02039,39,Female,East,Bachelor,Lower-Mid,16,1,55.52,2.0,2,7,28,3.0,Month-to-Month,1,0,0,None,Lost Cause,1
CUST03444,59,Male,North,High School,Mid,4,1,94.62,5.0,2,8,31,3.0,Month-to-Month,0,1,1,Discount,Sure Thing,1
CUST00067,39,Male,North,Bachelor,Mid,37,2,50.68,5.0,3,14,17,2.0,One Year,0,1,0,None,Sure Thing,1
CUST02314,45,Male,North,Diploma,High,17,2,133.49,15.0,2,11,19,3.0,Two Year,0,1,1,Discount,Sure Thing,0
CUST03092,49,Female,East,Bachelor,Upper-Mid,53,3,17.55,0.0,2,10,15,4.0,Month-to-Month,1,1,1,Discount,Persuadable,0
CUST00908,48,Male,Central,Bachelor,Mid,43,3,108.45,3.0,0,6,3,3.0,Month-to-Month,0,0,1,Free Upgrade,Lost Cause,1
CUST00032,62,Male,North,Bachelor,Lower-Mid,3,3,54.82,0.0,1,15,25,5.0,Month-to-Month,0,0,1,Discount,Sure Thing,1
CUST02466,50,Male,South,Master,Upper-Mid,4,1,387.67,0.0,1,6,4,,Month-to-Month,0,1,1,Personal Outreach,Sleeping Dog,1
CUST02681,48,Female,Central,Bachelor,Mid,15,1,104.4,3.0,2,11,20,4.0,Two Year,1,0,1,Loyalty Bonus,Sleeping Dog,0
CUST03327,39,Male,East,High School,Low,20,1,99.2,7.0,0,11,14,5.0,Two Year,0,0,0,None,Persuadable,0
CUST00011,34,Male,East,Master,Low,11,4,107.05,1.0,2,3,1,5.0,Month-to-Month,1,1,1,Personal Outreach,Sleeping Dog,1
CUST00065,49,Female,West,Diploma,Mid,32,3,25.35,5.0,1,12,34,3.0,Two Year,0,0,0,None,Sure Thing,0
CUST00777,31,Male,West,PhD,Low,28,3,39.6,1.0,1,15,46,5.0,Month-to-Month,0,1,1,Free Upgrade,Sure Thing,0
CUST00078,36,Female,South,Bachelor,Mid,66,1,106.79,5.0,1,9,5,5.0,Two Year,0,0,0,None,Lost Cause,0
CUST00492,57,Male,Central,High School,Low,19,2,47.23,0.0,1,11,6,3.0,Month-to-Month,1,0,0,None,Persuadable,0
CUST02948,18,Female,East,High School,Upper-Mid,23,1,92.45,0.0,0,7,19,4.0,Month-to-Month,0,1,0,None,Sure Thing,0
CUST03068,40,Male,South,,Upper-Mid,1,4,46.22,0.0,2,10,11,3.0,Month-to-Month,1,0,0,None,Sure Thing,1
CUST02581,44,Male,East,Master,Upper-Mid,27,2,55.57,0.0,1,7,7,4.0,One Year,0,1,0,None,Persuadable,1
CUST02114,27,Male,Central,High School,Low,70,1,62.08,15.0,0,8,98,3.0,Month-to-Month,1,1,1,Discount,Sure Thing,1
CUST03236,42,Female,West,Master,High,25,1,57.68,10.0,3,6,39,1.0,One Year,1,0,1,Loyalty Bonus,Persuadable,1
CUST02345,18,Male,South,PhD,Mid,62,1,54.61,1.0,2,10,33,5.0,Month-to-Month,0,0,1,Discount,Persuadable,1
CUST00592,34,Male,West,Bachelor,Upper-Mid,26,2,182.36,3.0,2,4,10,4.0,Month-to-Month,0,0,1,Loyalty Bonus,Sleeping Dog,1
CUST01286,24,Male,East,High School,Mid,9,1,55.38,3.0,2,8,48,2.0,Month-to-Month,0,0,1,Discount,Sleeping Dog,1
CUST02947,41,Other,South,Diploma,Mid,2,1,49.8,2.0,1,8,14,3.0,One Year,1,2,1,Discount,Persuadable,0
CUST00725,42,Female,East,Bachelor,Lower-Mid,28,4,152.43,0.0,2,9,10,4.0,Month-to-Month,1,1,0,None,Sure Thing,0
CUST02675,27,Female,East,,Low,68,2,89.32,30.0,3,6,24,3.0,Month-to-Month,0,1,0,None,Sure Thing,1
CUST03046,18,Male,East,Bachelor,Low,6,1,117.47,15.0,1,9,2,1.0,One Year,0,0,0,None,Persuadable,1
CUST03477,51,Female,North,Bachelor,High,47,3,29.13,30.0,0,6,46,4.0,Two Year,1,1,1,Loyalty Bonus,Sleeping Dog,0
CUST01213,31,Female,South,Bachelor,Mid,24,4,57.14,0.0,2,7,10,4.0,Month-to-Month,1,0,0,None,Persuadable,0
CUST03416,38,Female,North,Bachelor,Upper-Mid,1,3,53.24,3.0,2,7,21,4.0,One Year,1,0,0,None,Sure Thing,1
CUST02300,21,Female,East,High School,Upper-Mid,21,4,181.71,1.0,0,8,14,4.0,One Year,0,1,0,None,Persuadable,0
CUST03021,54,Female,South,High School,Lower-Mid,4,2,75.75,5.0,4,8,3,3.0,Month-to-Month,1,0,0,None,Sure Thing,1
CUST01638,45,Male,North,Bachelor,Upper-Mid,32,2,30.21,1.0,2,5,10,2.0,Month-to-Month,0,1,0,None,Sleeping Dog,1
CUST03356,38,Male,South,Bachelor,Mid,3,1,45.23,2.0,2,10,1,2.0,Two Year,0,0,1,Discount,Sleeping Dog,1
CUST03349,48,Female,Central,Bachelor,Upper-Mid,36,1,42.47,5.0,0,10,3,1.0,One Year,1,1,1,Discount,Sure Thing,1
CUST03436,50,Male,South,Bachelor,Upper-Mid,33,3,101.16,2.0,1,9,3,4.0,Two Year,0,0,0,None,Sleeping Dog,0
CUST00983,28,Male,East,Master,Upper-Mid,5,2,48.1,15.0,1,8,26,3.0,Month-to-Month,0,1,1,Free Upgrade,Sure Thing,1
CUST00707,24,Female,South,Bachelor,Upper-Mid,32,1,43.99,7.0,2,3,21,3.0,Month-to-Month,0,1,1,Free Upgrade,Sleeping Dog,1
CUST02536,36,Female,Central,Bachelor,Lower-Mid,32,3,153.95,,3,8,37,4.0,Two Year,1,1,1,Free Upgrade,Lost Cause,0
CUST01688,42,Other,West,Bachelor,High,22,1,89.13,5.0,1,7,7,4.0,Month-to-Month,1,0,0,None,Sleeping Dog,1
CUST03065,21,Female,East,Bachelor,Mid,10,1,103.81,5.0,1,7,59,5.0,Month-to-Month,1,1,0,None,Lost Cause,1
CUST00274,40,Female,North,Bachelor,Low,17,2,161.77,3.0,1,7,11,3.0,Month-to-Month,0,1,0,None,Sure Thing,1
CUST01710,28,Male,West,Bachelor,High,25,2,45.5,1.0,1,7,1,4.0,Month-to-Month,0,0,1,Free Upgrade,Sure Thing,1
CUST03212,25,Male,South,Bachelor,Lower-Mid,1,4,37.63,0.0,0,10,47,2.0,Month-to-Month,0,1,1,Free Upgrade,Sure Thing,1
CUST00964,48,Female,Central,Diploma,Low,13,2,225.5,0.0,0,9,4,4.0,Month-to-Month,0,1,0,None,Sleeping Dog,0
CUST03286,58,Female,South,High School,Upper-Mid,11,4,53.4,0.0,4,6,31,4.0,Month-to-Month,1,1,1,Personal Outreach,Sleeping Dog,1
CUST03348,59,Male,North,Bachelor,Mid,81,1,63.1,10.0,0,5,25,5.0,Month-to-Month,0,1,0,None,Sure Thing,1
CUST03475,31,Female,North,Diploma,Mid,24,1,112.59,2.0,2,7,16,2.0,Month-to-Month,0,0,0,None,Sure Thing,1
CUST02460,45,Female,West,Bachelor,High,7,1,144.33,1.0,2,12,10,2.0,Month-to-Month,1,5,1,Personal Outreach,Persuadable,0
CUST03119,52,Female,Central,Diploma,Low,16,4,127.71,3.0,2,10,3,3.0,Month-to-Month,1,2,1,Loyalty Bonus,Sleeping Dog,0
CUST02994,37,Female,Central,High School,Upper-Mid,14,1,51.65,2.0,0,14,2,2.0,One Year,1,3,1,Free Upgrade,Sleeping Dog,0
CUST01453,42,Female,East,PhD,Lower-Mid,24,2,118.76,0.0,6,8,16,5.0,One Year,0,1,1,Discount,Persuadable,0
CUST02716,18,Male,West,Master,Lower-Mid,73,1,36.17,2.0,3,16,17,1.0,Month-to-Month,1,0,0,None,Lost Cause,1
CUST00150,43,Female,West,Bachelor,Low,5,2,56.58,0.0,0,20,26,4.0,Month-to-Month,1,1,0,None,Persuadable,0
CUST02693,39,Male,North,Bachelor,Mid,6,4,67.19,0.0,3,13,4,2.0,Month-to-Month,1,1,0,None,Sleeping Dog,1
CUST02768,45,Male,Central,Master,Upper-Mid,24,3,17.25,1.0,3,10,15,2.0,Month-to-Month,0,2,1,Loyalty Bonus,Persuadable,0
CUST01758,51,Female,Central,Bachelor,Lower-Mid,30,4,123.38,30.0,0,8,3,5.0,Month-to-Month,1,1,0,None,Persuadable,0
CUST00219,34,Male,West,Master,Mid,43,4,35.43,2.0,1,9,92,3.0,Month-to-Month,1,0,0,None,Lost Cause,0
CUST00240,50,Female,South,Diploma,Upper-Mid,19,2,63.76,,1,3,9,1.0,Month-to-Month,1,1,1,Personal Outreach,Sure Thing,1
CUST01132,45,Female,East,High School,Lower-Mid,36,1,81.2,7.0,0,11,10,5.0,One Year,1,1,1,Discount,Sure Thing,0
CUST03174,49,Male,West,Bachelor,Lower-Mid,14,1,26.18,7.0,0,12,4,1.0,One Year,1,1,0,None,Sure Thing,1
CUST02240,48,Female,North,Bachelor,,4,4,95.54,2.0,3,3,7,4.0,Two Year,1,1,1,Discount,Sleeping Dog,0
CUST02382,28,Female,South,Bachelor,Mid,10,1,83.35,3.0,0,8,8,1.0,Month-to-Month,0,1,0,None,Sleeping Dog,1
CUST01254,44,Female,West,Bachelor,Mid,13,2,55.66,0.0,2,13,4,4.0,One Year,1,0,0,None,Lost Cause,0
CUST01054,43,Female,East,Master,Mid,7,3,241.09,1.0,3,7,27,4.0,Month-to-Month,1,1,0,None,Sure Thing,0
CUST01669,50,Male,West,Bachelor,Lower-Mid,27,1,48.23,2.0,0,8,1,,Two Year,0,0,1,Discount,Persuadable,0
CUST02980,42,Female,North,Bachelor,Lower-Mid,12,2,30.16,0.0,0,3,37,5.0,Two Year,1,2,1,Free Upgrade,Persuadable,0
CUST03480,56,Male,South,High School,High,16,1,95.42,7.0,1,8,16,2.0,Two Year,1,0,0,None,Sure Thing,1
CUST01358,44,Female,East,,Upper-Mid,1,3,121.32,2.0,1,9,11,3.0,One Year,1,3,1,Discount,Persuadable,0
CUST00776,21,Male,South,Bachelor,High,38,2,69.41,30.0,0,7,1,1.0,Month-to-Month,0,0,0,None,Sure Thing,1
CUST02631,43,Male,Central,PhD,Upper-Mid,28,1,69.44,5.0,4,9,4,4.0,Month-to-Month,0,0,0,None,Sleeping Dog,1
CUST02833,58,Male,East,Master,Mid,100,1,35.35,0.0,1,9,8,3.0,Month-to-Month,0,0,0,None,Sleeping Dog,0
CUST03069,42,Female,North,High School,Upper-Mid,49,2,68.77,10.0,3,6,3,1.0,Two Year,1,0,1,Free Upgrade,Sure Thing,0
CUST00840,37,Male,North,Bachelor,Mid,16,3,89.0,15.0,1,7,27,4.0,Month-to-Month,1,1,0,None,Sleeping Dog,0
CUST00628,38,Male,Central,Bachelor,Lower-Mid,16,2,151.06,15.0,0,10,23,3.0,Month-to-Month,0,0,1,Personal Outreach,Sleeping Dog,1
CUST00324,65,Other,West,Bachelor,Mid,30,3,135.42,0.0,1,5,35,5.0,One Year,1,0,0,None,Sleeping Dog,0
CUST03186,55,Female,North,,High,6,3,39.85,0.0,1,9,6,5.0,One Year,0,1,0,None,Lost Cause,0
CUST03445,48,Male,East,Master,Low,21,1,65.21,15.0,0,9,1,3.0,One Year,0,1,0,None,Sleeping Dog,0
CUST01868,53,Female,West,Master,Upper-Mid,1,2,89.35,10.0,2,10,16,1.0,Month-to-Month,0,0,1,Loyalty Bonus,Persuadable,1
CUST01161,18,Male,South,Bachelor,Mid,120,2,51.78,15.0,0,11,6,3.0,Two Year,1,0,0,None,Persuadable,0
CUST02827,54,Female,West,Bachelor,Lower-Mid,75,1,89.32,3.0,0,9,11,2.0,Month-to-Month,0,0,0,None,Sleeping Dog,1
CUST01077,21,Female,North,High School,Mid,120,1,50.0,7.0,1,2,39,2.0,Two Year,0,2,0,None,Sleeping Dog,1
CUST00438,23,Male,West,Bachelor,Mid,2,3,121.45,15.0,1,7,18,1.0,Month-to-Month,1,0,1,Discount,Lost Cause,1
CUST00120,49,Female,South,Bachelor,,120,1,43.5,0.0,3,8,35,1.0,Month-to-Month,1,1,1,Personal Outreach,Sleeping Dog,1
CUST03099,38,Female,West,Master,,3,3,87.33,10.0,1,13,25,4.0,Month-to-Month,0,2,0,None,Persuadable,1
CUST02894,42,Female,East,High School,Upper-Mid,66,2,15.21,0.0,1,13,9,4.0,Month-to-Month,1,2,0,None,Lost Cause,0
CUST03107,24,Female,Central,High School,Mid,55,2,37.87,10.0,1,8,23,4.0,Two Year,1,2,0,None,Sleeping Dog,0
CUST01815,36,Male,South,Bachelor,Upper-Mid,50,3,104.26,0.0,0,4,14,2.0,Month-to-Month,1,0,0,None,Sure Thing,0
CUST01840,37,Female,East,Diploma,,8,1,92.51,3.0,1,7,20,3.0,Month-to-Month,1,0,0,None,Sleeping Dog,1
CUST01027,40,Male,East,PhD,Mid,35,2,151.06,0.0,2,12,6,2.0,Month-to-Month,1,0,1,Loyalty Bonus,Sure Thing,1
CUST00077,41,Male,West,Master,High,64,2,189.63,10.0,3,5,5,3.0,Month-to-Month,0,1,0,None,Persuadable,1
CUST00901,44,Male,East,High School,High,19,1,150.95,0.0,0,8,16,3.0,Two Year,1,2,1,Discount,Sleeping Dog,1
CUST00372,45,Female,South,High School,High,8,1,95.77,7.0,2,6,34,4.0,Two Year,1,2,0,None,Persuadable,0
CUST01205,40,Female,South,Bachelor,Mid,7,1,100.08,1.0,1,7,14,1.0,Month-to-Month,1,2,0,None,Lost Cause,1
CUST02988,41,Male,North,High School,Upper-Mid,26,4,83.86,15.0,0,3,28,2.0,One Year,0,1,1,Discount,Persuadable,1
CUST00942,50,Male,South,Bachelor,Low,24,2,164.09,,5,6,1,3.0,One Year,0,0,0,None,Persuadable,1
CUST02626,29,Female,Central,PhD,Mid,17,3,24.98,3.0,2,8,17,4.0,Month-to-Month,0,0,0,None,Sure Thing,1
CUST02868,29,Female,Central,High School,Lower-Mid,44,4,15.56,0.0,1,7,27,2.0,One Year,0,1,0,None,Sleeping Dog,0
CUST00553,54,Female,South,Master,Lower-Mid,15,3,58.21,5.0,1,10,40,4.0,Two Year,1,0,1,Discount,Sleeping Dog,0
CUST00407,27,Male,North,Master,Lower-Mid,59,2,64.12,30.0,2,8,4,1.0,Month-to-Month,0,1,1,Discount,Persuadable,1
CUST02118,28,Male,South,Diploma,Low,23,1,57.5,0.0,1,3,38,5.0,Month-to-Month,1,0,1,Free Upgrade,Persuadable,0
CUST01614,39,Female,Central,Bachelor,Low,67,2,63.86,15.0,1,14,15,5.0,One Year,0,0,0,None,Lost Cause,0
CUST00969,39,Male,East,PhD,Lower-Mid,42,1,123.79,2.0,0,7,8,4.0,One Year,1,1,1,Free Upgrade,Persuadable,0
CUST02834,36,Male,East,Diploma,Upper-Mid,21,4,48.12,0.0,1,7,7,3.0,One Year,1,1,0,None,Persuadable,0
CUST03087,39,Female,Central,Master,Upper-Mid,6,2,20.3,10.0,1,5,1,5.0,Month-to-Month,1,0,1,Loyalty Bonus,Lost Cause,1
CUST02350,35,Female,North,Diploma,Mid,4,2,24.41,15.0,1,9,35,5.0,One Year,1,0,0,None,Sure Thing,1
CUST01747,51,Male,South,High School,Low,68,2,55.51,7.0,3,6,7,3.0,One Year,1,1,1,Loyalty Bonus,Sleeping Dog,0
CUST00690,45,Female,East,Master,Lower-Mid,25,2,59.54,2.0,0,8,7,4.0,Month-to-Month,1,0,0,None,Persuadable,1
CUST02861,33,Male,South,Master,Mid,11,3,236.66,1.0,1,8,1,4.0,One Year,0,0,0,None,Persuadable,0
CUST01739,51,Female,South,,Mid,13,2,100.55,10.0,1,10,17,5.0,Month-to-Month,1,1,0,None,Sleeping Dog,0
CUST00237,18,Female,East,Diploma,Upper-Mid,17,1,77.87,2.0,0,8,65,3.0,Month-to-Month,0,0,0,None,Sleeping Dog,0
CUST03367,33,Other,East,Master,Lower-Mid,17,3,40.0,30.0,2,7,1,3.0,Month-to-Month,1,0,0,None,Sure Thing,1
CUST01987,48,Male,East,Master,Upper-Mid,25,1,84.84,1.0,1,8,29,3.0,One Year,0,0,0,None,Sleeping Dog,0
CUST01984,50,Female,East,Master,Upper-Mid,10,2,61.98,7.0,0,10,11,3.0,Month-to-Month,0,1,1,Loyalty Bonus,Persuadable,0
CUST02843,57,Female,West,,Mid,6,2,33.47,3.0,4,17,1,4.0,One Year,1,1,0,None,Sure Thing,0
CUST00500,23,Male,South,High School,Low,40,3,78.25,0.0,1,16,50,3.0,Month-to-Month,1,0,1,Personal Outreach,Sure Thing,0
CUST00823,67,Male,North,Bachelor,Low,4,1,107.53,1.0,0,7,47,5.0,One Year,1,0,0,None,Sleeping Dog,0
CUST00795,27,Female,North,Bachelor,Upper-Mid,12,2,78.47,10.0,2,6,4,5.0,Month-to-Month,1,1,0,None,Lost Cause,1
CUST03073,42,Female,West,Master,Mid,30,1,38.13,15.0,0,5,5,2.0,Month-to-Month,1,0,1,Free Upgrade,Sleeping Dog,1
CUST00991,42,Other,East,Bachelor,Lower-Mid,1,1,153.53,7.0,2,8,7,4.0,Month-to-Month,0,1,1,Loyalty Bonus,Sure Thing,1
CUST00568,27,Male,Central,Master,High,2,3,50.02,7.0,1,5,80,5.0,Month-to-Month,0,3,0,None,Persuadable,1
CUST02436,35,Male,Central,Diploma,Lower-Mid,23,1,100.54,30.0,2,4,5,3.0,One Year,0,1,1,Discount,Sleeping Dog,1
CUST00391,29,Female,North,Diploma,Mid,34,2,1815.117018292517,0.0,2,4,1,3.0,Two Year,0,1,0,None,Persuadable,0
CUST00744,40,Female,North,High School,Lower-Mid,21,3,58.45,1.0,1,7,23,4.0,Month-to-Month,0,3,0,None,Sure Thing,1
CUST02401,31,Male,South,PhD,Low,11,1,44.49,10.0,1,6,30,2.0,Month-to-Month,0,0,1,Discount,Persuadable,1
CUST01218,43,Male,East,Bachelor,Lower-Mid,7,2,33.75,5.0,1,6,20,5.0,Two Year,1,1,1,Personal Outreach,Persuadable,0
CUST00236,47,Female,West,High School,Low,120,2,48.64,1.0,3,6,16,4.0,One Year,0,0,1,Free Upgrade,Sleeping Dog,1
CUST03249,42,Male,West,Master,Lower-Mid,5,1,60.29,5.0,4,5,9,3.0,Two Year,0,1,1,Personal Outreach,Persuadable,0
CUST00481,38,male,West,Master,Lower-Mid,12,4,270.13,1.0,2,4,1,,Two Year,1,1,0,None,Sure Thing,0
CUST02043,33,Female,Central,Bachelor,Low,6,2,100.56,5.0,1,10,11,3.0,Month-to-Month,1,1,1,Free Upgrade,Persuadable,0
CUST02616,48,Female,South,Bachelor,Low,6,3,16.74,2.0,3,13,5,1.0,Month-to-Month,1,1,1,Free Upgrade,Sure Thing,0
CUST01678,58,Female,North,Bachelor,Low,33,1,80.47,,1,3,36,4.0,Month-to-Month,0,0,0,None,Sleeping Dog,1
CUST03225,43,Male,South,Master,Upper-Mid,4,2,53.85,7.0,6,8,17,2.0,Month-to-Month,1,0,0,None,Lost Cause,1
CUST03400,35,Male,East,Bachelor,High,103,2,72.1,7.0,1,8,17,5.0,One Year,1,0,1,Free Upgrade,Lost Cause,0
CUST03038,42,Female,West,Master,Upper-Mid,93,1,119.74,0.0,2,11,5,3.0,Two Year,0,1,0,None,Sleeping Dog,0
CUST03111,26,Female,North,Bachelor,Upper-Mid,34,1,87.11,0.0,1,5,20,4.0,One Year,1,0,0,None,Persuadable,0
CUST00121,49,Female,South,Master,Low,3,1,59.68,5.0,0,10,7,2.0,Two Year,0,1,0,None,Persuadable,1
CUST03268,35,Male,West,Bachelor,Upper-Mid,12,1,30.02,1.0,4,10,25,4.0,Month-to-Month,0,1,0,None,Sleeping Dog,1
CUST01273,26,Female,West,Bachelor,Upper-Mid,2,2,62.77,2.0,0,10,3,2.0,Two Year,1,0,1,Personal Outreach,Sleeping Dog,0
CUST00927,33,Female,Central,Bachelor,Mid,36,1,58.29,3.0,3,7,2,3.0,Month-to-Month,0,1,0,None,Lost Cause,1
CUST02564,43,Female,North,Master,High,15,2,124.08,30.0,3,11,3,4.0,Month-to-Month,0,0,0,None,Persuadable,1
CUST01595,18,Female,North,Diploma,Upper-Mid,43,1,131.5,3.0,0,7,3,5.0,Two Year,1,0,1,Discount,Sleeping Dog,0
